activity_month,account_id,brand_id,reg_date,ftd_date,qp_date,ben_login_id,tracker_id,player_reg_product,total_deposit,total_handle,total_ngr,months_active
2023-11-01,163664445,PA,2023-08-10,2023-10-24,2023-10-24,BCUSA22NP,7104854,CASINO,0.0,467.05,-9.88,1
2023-11-01,155616280,NY,2022-12-17,2022-12-17,2022-12-25,BCUSA22N,7086400,BETTING,0.0,5.0,1.95,11
2023-11-01,185539631,TN,2023-11-29,2023-11-29,2023-11-29,starsportsmx,7106939,BETTING,10.0,210.0,146.78,0
2023-11-01,156000855,OH,2023-01-01,2023-02-08,2023-02-24,starsportsmx,7077216,BETTING,0.0,848.35,243.76,9
2023-11-01,159295270,MI,2023-04-30,2023-04-30,2023-04-30,starsportsmx,7073444,CASINO,200.0,440.0,49.23,7
2023-11-01,159513679,GM,2023-05-17,2023-05-17,2023-05-17,actionnetwork,7101735,BETTING,0.0,658.15,136.27,6
2023-11-01,167266170,IA,2022-04-18,2023-11-08,2023-11-09,actionnetwork,7074015,BETTING,25.0,53.6,20.22,0
2023-11-01,155176383,PA,2022-11-27,2022-11-27,2022-11-27,actionnetwork,7074086,BETTING,90.34,0.0,-1.98,12
2023-11-01,184879593,KY,2023-11-16,2023-11-16,2023-11-17,BCUSA22NP,7103550,BETTING,400.0,544.0,-90.68,0
2023-11-01,162536341,NY,2022-12-24,2022-12-24,2022-12-24,BCUSA22NP,7072277,BETTING,0.0,860.0,-134.07,11
2023-11-01,185489448,IA,2023-11-27,2023-11-27,2023-11-27,BCUSA22NP,7106979,BETTING,10.0,60.0,49.73,0
2023-11-01,159672898,MI,2023-05-29,2023-09-03,2023-09-03,starsportsmx,7080486,CASINO,925.0,7362.8,-79.1,2
2023-11-01,164194106,GM,2023-05-03,2023-05-03,2023-11-04,actionnetwork,7101968,BETTING,0.0,5.0,3.85,6
2023-11-01,185125398,GM,2023-11-20,2023-11-20,2023-11-20,starsportsmx,7077216,BETTING,10.0,10.0,7.48,0
2023-11-01,161507379,MI,2023-04-18,2023-04-18,2023-05-12,BCUSA22N,7086399,BETTING,7025.0,43667.8,3680.52,7
2023-11-01,166299207,TN,2023-02-12,2023-02-12,2023-10-22,BCUSA22N,7086400,BETTING,0.0,218.28,26.79,9
2023-11-01,162219029,KS,2022-09-04,2022-09-04,2022-09-04,BCUSA22N,7086400,BETTING,150.0,200.0,-20.33,14
2023-11-01,161720799,MI,2022-11-05,2022-11-05,2022-11-05,BCUSA22N,7086400,POKER,0.0,0.0,0.0,12
2023-11-01,158582642,MA,2023-03-16,2023-03-16,2023-03-16,BCUSA22N,7098692,BETTING,195.0,235.0,115.21,8
2023-11-01,183501415,PA,2023-11-05,2023-11-05,2023-11-05,starsportsmx,7077218,BETTING,220.0,353.35,87.96,0
2023-11-01,174065213,KY,2023-10-04,2023-10-04,2023-10-05,BCUSA22NP,7104570,BETTING,0.0,95.65,72.42,1
2023-11-01,179103676,OH,2023-10-15,2023-10-15,2023-10-15,actionnetwork,7106987,BETTING,0.0,20.0,16.0,1
2023-11-01,167935221,MA,2023-03-10,2023-03-10,2023-03-10,actionnetwork,7089725,BETTING,140.0,404.73,122.22,8
2023-11-01,184341580,OH,2023-11-10,2023-11-10,2023-11-10,actionnetwork,7106987,BETTING,10.0,210.0,167.78,0
2023-11-01,185593553,PA,2023-11-30,2023-11-30,2023-12-05,starsportsmx,7077219,BETTING,50.0,0.0,-1.1,0
2023-11-01,166952285,IS,2022-09-15,2022-09-15,2022-09-15,actionnetwork,7085871,BETTING,10.0,20.0,-73.06,14
2023-11-01,161325925,PA,2023-07-26,2023-10-12,2023-10-12,starsportsmx,7103831,CASINO,0.0,0.0,0.0,1
2023-11-01,182810270,GM,2023-10-31,2023-10-31,2023-11-01,starsportsmx,7077219,BETTING,0.0,9.0,6.93,1
2023-11-01,167964931,IS,2022-09-15,2022-09-15,2022-09-18,actionnetwork,7085871,BETTING,0.0,390.38,-22.38,14
2023-11-01,183413790,IA,2023-11-04,2023-11-04,2023-11-05,starsportsmx,7106938,BETTING,25.0,359.29,-6.74,0
2023-11-01,155363891,MD,2022-12-04,2022-12-10,2022-12-10,starsportsmx,7077218,BETTING,325.0,765.0,-6.77,11
2023-11-01,158432682,MA,2023-03-10,2023-03-10,2023-03-10,actionnetwork,7089725,BETTING,0.0,2790.68,29.89,8
2023-11-01,154004201,CO,2022-09-16,2022-09-16,2022-09-16,actionnetwork,7088004,BETTING,185.0,267.07,136.28,14
2023-11-01,158851267,OH,2023-03-30,2023-03-30,2023-10-31,actionnetwork,7090700,BETTING,0.0,10.0,8.0,8
2023-11-01,153589975,GM,2022-09-08,2022-10-13,2022-10-13,actionnetwork,7039239,BETTING,91.0,216.14,95.68,13
2023-11-01,154502662,AZ,2022-10-29,2022-10-29,2022-10-29,BCUSA22N,7086400,BETTING,10.0,0.0,-0.22,13
2023-11-01,160463461,OH,2022-12-31,2023-10-29,2023-10-29,BCUSA22N,7091109,BETTING,0.0,100.0,80.0,1
2023-11-01,158179071,OH,2023-02-24,2023-02-26,2023-02-26,starsportsmx,7077218,BETTING,480.0,880.58,133.44,9
2023-11-01,185388152,OH,2023-11-25,2023-11-25,2023-11-25,BCUSA22NP,7109717,BETTING,100.0,120.0,73.8,0
2023-11-01,179845463,NY,2023-10-17,2023-10-17,2023-10-17,BCUSA22NP,7108054,BETTING,0.0,50.63,7.78,1
2023-11-01,184602579,AZ,2023-11-12,2023-11-12,2023-11-12,actionnetwork,7103554,BETTING,120.0,17.0,9.16,0
2023-11-01,154522980,PA,2022-10-30,2022-10-30,2022-11-01,BCUSA22NP,7085648,BETTING,0.0,0.0,0.0,13
2023-11-01,184876999,TN,2023-11-16,2023-11-16,2023-11-16,BCUSA22N,7103518,BETTING,10.0,12.0,6.18,0
2023-11-01,157131710,KS,2023-01-21,2023-01-21,2023-01-21,actionnetwork,7088876,BETTING,40.0,92.25,36.79,10
2023-11-01,162265664,MI,2022-09-10,2022-09-10,2022-09-10,BCUSA22NP,7072277,BETTING,0.0,0.0,-7.2,14
2023-01-01,155242474,MD,2022-11-29,2022-11-29,2022-12-06,actionnetwork,7083318,BETTING,0.0,10.0,-6.45,2
2023-01-01,154632476,MI,2022-11-07,2022-11-07,2022-11-07,starsportsmx,7080479,BETTING,20.0,75.0,-63.38,2
2023-01-01,157387715,LA,2023-01-27,2023-01-27,2023-04-16,actionnetwork,7090895,BETTING,10.0,13.46,-22.82,0
2023-01-01,154252505,NY,2022-10-07,2022-10-07,2022-10-30,BCUSA22NP,7072277,BETTING,0.0,40.0,19.6,3
2023-01-01,154170026,MI,2022-09-29,2022-10-03,2022-10-03,BCUSA22L,7047962,CASINO,370.0,2812.2,177.16,3
2023-01-01,157181339,NY,2023-01-22,2023-01-22,2023-01-22,starsportsmx,7077214,BETTING,100.0,95.0,92.8,0
2023-01-01,154310120,AZ,2022-10-09,2022-10-09,2022-10-09,starsportsmx,7077216,BETTING,0.0,115.86,65.37,3
2023-01-01,156927841,CO,2023-01-14,2023-01-14,2023-01-15,BCUSA22N,7086400,BETTING,410.0,846.5,3.92,0
2023-01-01,154859623,MD,2022-11-18,2022-11-18,2022-11-23,actionnetwork,7039239,BETTING,0.0,14.0,14.0,2
2023-01-01,154595403,TN,2022-11-05,2022-11-05,2022-11-05,BCUSA22N,7086401,BETTING,250.0,1295.7,422.8,2
2023-01-01,157021038,OH,2023-01-17,2023-01-17,2023-01-17,actionnetwork,7088940,BETTING,50.0,50.0,48.9,0
2023-01-01,155666444,CA,2022-12-20,2022-12-25,2022-12-25,BCUSA22N,7086974,BETTING,111.5,326.66,123.15,1
2023-01-01,156091049,OH,2023-01-02,2023-01-04,2023-01-10,starsportsmx,7080479,BETTING,900.0,109.5,-190.99,0
2023-01-01,156633097,OH,2023-01-08,2023-01-08,2023-01-08,actionnetwork,7074086,BETTING,10.0,245.0,-149.06,0
2023-01-01,155953983,OH,2022-12-31,2022-12-31,2023-01-01,actionnetwork,7039239,BETTING,10.0,275.31,44.78,1
2023-01-01,157326519,VA,2023-01-25,2023-01-25,2023-01-26,starsportsmx,7080479,BETTING,20.0,20.0,16.56,0
2023-01-01,155625400,OH,2022-12-18,2023-01-16,2023-01-16,actionnetwork,7039239,BETTING,500.0,510.0,-1.0,0
2023-01-01,153588761,MI,2022-09-08,2022-09-08,2022-09-10,starsportsmx,7080479,BETTING,0.0,0.0,0.0,4
2023-01-01,156123366,IS,2023-01-02,2023-01-02,2023-01-14,actionnetwork,7088876,BETTING,10.0,10.0,9.78,0
2023-01-01,153567272,AZ,2022-09-07,2022-09-07,2022-09-08,BCUSA22N,7086841,BETTING,0.0,115.0,59.4,4
2023-01-01,154979281,MD,2022-11-22,2023-01-07,2023-01-07,actionnetwork,7083318,BETTING,50.0,40.0,38.9,0
2023-01-01,157163582,MD,2023-01-22,2023-01-22,2023-01-22,actionnetwork,7088876,BETTING,50.0,270.0,33.24,0
2023-01-01,154410857,AZ,2022-10-19,2022-10-19,2022-10-20,actionnetwork,7090516,BETTING,10.0,0.0,-0.22,3
2023-01-01,153911903,PA,2022-09-11,2022-09-11,2022-09-11,BCUSA22NP,7072277,BETTING,60.0,272.7,-88.43,4
2023-01-01,154648887,OH,2022-11-08,2023-01-05,2023-01-05,starsportsmx,7091854,BETTING,10.0,248.88,209.78,0
2023-01-01,154481601,PA,2022-10-27,2022-10-27,2022-10-27,actionnetwork,7090516,BETTING,0.0,8.0,20.83,3
2023-01-01,155771277,OH,2022-12-25,2023-01-08,2023-01-08,starsportsmx,7080479,BETTING,50.0,350.0,48.9,0
2023-01-01,156657438,OH,2023-01-08,2023-01-08,2023-01-08,starsportsmx,7077214,BETTING,20.0,57.05,29.56,0
2023-01-01,156656911,OH,2023-01-08,2023-01-08,2023-01-08,starsportsmx,7077218,BETTING,35.0,80.83,22.85,0
2023-01-01,156138070,OH,2023-01-03,2023-01-03,2023-01-10,starsportsmx,7080479,BETTING,25.0,115.0,114.45,0
2023-01-01,155355238,PA,2022-12-04,2022-12-04,2022-12-04,starsportsmx,7080479,BETTING,0.0,40.4,12.88,1
2023-01-01,153428127,KS,2022-09-01,2022-09-01,2022-09-15,actionnetwork,7085836,BETTING,0.0,632.94,-118.46,4
2023-01-01,155545163,IS,2022-12-13,2022-12-13,2022-12-25,actionnetwork,7090700,BETTING,0.0,35.0,18.1,1
2023-01-01,150849616,GM,2022-03-15,2022-03-15,2022-10-16,BCUSA22NP,7050457,BETTING,0.0,48.0,22.62,10
2023-01-01,156580043,IS,2023-01-07,2023-01-07,2023-02-12,BCUSA22N,7094157,BETTING,350.0,205.0,-207.7,0
2023-01-01,155213269,MD,2022-11-28,2022-11-28,2022-11-29,starsportsmx,7080479,BETTING,0.0,1.0,1.0,2
2023-06-01,154003782,IS,2022-09-16,2022-12-31,2022-12-31,actionnetwork,7085871,BETTING,1353.22,5839.82,1123.99,6
2023-06-01,158922382,PA,2023-03-04,2023-03-04,2023-04-03,starsportsmx,7077217,BETTING,0.0,72.95,-13.75,3
2023-06-01,154470211,PA,2022-10-25,2023-03-03,2023-03-04,BCUSA22N,7088371,CASINO,0.0,0.0,0.0,3
2023-06-01,159204332,PA,2023-04-24,2023-05-25,2023-05-25,BCUSA22L,7085165,CASINO,161.0,1140.23,55.24,1
2023-06-01,154571231,MI,2022-03-11,2022-03-11,2022-11-03,starsportsmx,7081624,CASINO,10.0,17.48,6.96,15
2023-06-01,153496015,KS,2022-03-09,2022-03-09,2022-10-02,BCUSA22N,7086400,BETTING,0.0,75.0,-27.0,15
2023-06-01,155925425,PA,2022-12-31,2022-12-31,2023-01-01,starsportsmx,7080479,BETTING,0.0,0.0,0.0,6
2023-06-01,159867084,NY,2023-06-21,2023-06-21,2023-06-22,BCUSA22N,7103522,BETTING,200.0,50.0,20.1,0
2023-06-01,153457653,PA,2022-03-09,2022-12-15,2022-12-15,BCUSA22L,7085074,BETTING,0.0,10.0,26.4,6
2023-06-01,155547123,PA,2022-12-13,2022-12-13,2022-12-13,BCUSA22N,7086399,CASINO,50.7,204.3,13.13,6
2023-06-01,154229724,KS,2022-04-10,2022-10-10,2022-10-10,starsportsmx,7077218,BETTING,0.0,12.0,-38.4,8
2023-06-01,158056627,OH,2023-02-15,2023-02-15,2023-02-15,starsportsmx,7077216,BETTING,0.0,25.0,22.5,4
2023-06-01,153863878,AZ,2022-11-09,2022-11-09,2022-09-11,actionnetwork,7084488,BETTING,0.0,5.0,4.5,7
2023-06-01,155747555,WV,2022-12-24,2022-12-24,2022-12-24,BCUSA22N,7094157,BETTING,0.0,9.4,0.54,6
2023-06-01,153302516,KS,2022-08-22,2022-09-08,2022-09-08,starsportsmx,7073828,BETTING,613.34,786.34,84.44,9
2023-06-01,158932898,PA,2023-04-04,2023-04-04,2023-04-04,starsportsmx,7051417,CASINO,2553.68,11335.7,185.93,2
2023-06-01,158030369,PA,2023-02-13,2023-02-13,2023-02-13,starsportsmx,7080479,BETTING,0.0,0.0,0.0,4
2023-06-01,159674813,DC,2023-05-30,2023-06-01,2023-06-01,starsportsmx,7077213,BETTING,18.0,12.0,6.3,0
2023-06-01,154335012,NO,2022-12-10,2022-12-10,2022-10-12,starsportsmx,7082923,CASINO,607.28,4769.15,479.87,6
2023-06-01,159525022,MS,2023-05-18,2023-05-18,2023-05-18,actionnetwork,7102086,BETTING,0.0,10.0,8.8,1
2023-06-01,156984648,OH,2023-01-16,2023-01-16,2023-01-16,BCUSA22NP,7072578,BETTING,200.0,20.0,-186.4,5
2023-06-01,158729062,MA,2023-03-22,2023-03-22,2023-03-22,BCUSA22N,7098692,BETTING,0.0,4.0,3.2,3
2023-06-01,153515955,CO,2022-05-09,2022-05-09,2023-03-19,starsportsmx,7077214,BETTING,775.0,625.0,257.45,13
2023-06-01,151673077,PA,2022-05-14,2023-06-10,2023-06-10,starsportsmx,7077216,BETTING,368.04,625.91,36.77,0
2023-06-01,157050055,AZ,2023-01-18,2023-01-18,2023-01-18,BCUSA22N,7086400,BETTING,0.0,1.0,0.9,5
2023-06-01,155520150,MI,2022-12-12,2022-12-13,2022-12-13,starsportsmx,7080479,BETTING,2100.0,5042.5,1465.8,6
2023-06-01,158713603,IA,2023-03-21,2023-03-21,2023-03-25,actionnetwork,7034205,BETTING,110.0,617.62,41.74,3
2023-06-01,158704963,IS,2023-03-20,2023-03-20,2023-03-20,actionnetwork,7098735,BETTING,275.0,341.38,227.7,3
2023-06-01,153572156,LA,2022-08-09,2022-08-09,2022-09-08,starsportsmx,7077216,BETTING,0.0,0.0,10.0,10
2023-06-01,154450775,TN,2022-10-23,2022-10-23,2022-10-28,BCUSA22N,7088371,BETTING,1500.0,23569.0,5466.46,8
2023-06-01,159675000,MA,2023-05-30,2023-05-30,2023-06-04,BCUSA22N,7086401,BETTING,0.0,61.0,-0.74,1
2023-06-01,158951119,MI,2023-05-04,2023-05-04,2023-04-06,actionnetwork,7074086,BETTING,100.0,200.0,87.15,1
2023-06-01,152079321,MI,2022-06-14,2022-06-14,2022-09-07,BCUSA22L,7037834,CASINO,820.0,3545.4,580.77,12
2023-06-01,156840803,LA,2023-11-01,2023-01-16,2023-01-17,BCUSA22NP,7085648,BETTING,0.0,22.0,18.7,5
2023-06-01,155959193,OH,2022-12-31,2022-12-31,2023-01-02,BCUSA22N,7090903,BETTING,0.0,25.0,22.5,6
2023-06-01,154707142,MD,2022-11-11,2022-12-11,2022-12-09,starsportsmx,7091855,BETTING,10.0,41.25,16.79,6
2023-06-01,154999836,MD,2022-11-23,2022-11-23,2022-11-23,starsportsmx,7077216,BETTING,0.0,6143.51,387.72,7
2023-06-01,157088931,MD,2023-01-20,2023-01-20,2023-02-22,actionnetwork,7085836,BETTING,0.0,199.5,-37.06,5
2023-06-01,158866381,OH,2023-03-31,2023-03-31,2023-03-31,BCUSA22L,7045643,BETTING,85.0,276.03,53.92,3
2023-06-01,154017532,CO,2022-09-17,2022-09-17,2022-09-17,actionnetwork,7088004,BETTING,0.0,10.0,9.0,9
2023-06-01,158538488,MI,2023-03-14,2023-03-21,2023-03-21,starsportsmx,7080488,CASINO,1400.0,7911.02,852.69,3
2023-06-01,158262328,OH,2023-01-03,2023-01-03,2023-03-01,actionnetwork,7090700,BETTING,0.0,10.0,9.0,5
2023-06-01,154303843,GM,2022-09-10,2022-09-10,2022-10-09,starsportsmx,7081625,CASINO,0.0,29.2,-7.69,9
2023-06-01,154026991,NJ,2022-09-17,2022-09-18,2022-09-18,starsportsmx,7082924,CASINO,0.0,18.8,-0.62,9
2023-06-01,154311109,MI,2022-09-10,2022-09-10,2022-10-09,starsportsmx,7077219,BETTING,0.0,31.01,20.13,9
2023-06-01,153984278,KS,2022-09-14,2022-09-14,2022-09-20,actionnetwork,7083446,BETTING,0.0,39.0,-20.02,9
2023-06-01,154104287,MI,2022-09-23,2022-09-23,2022-09-23,BCUSA22N,7088371,CASINO,180.0,832.55,132.5,9
2023-06-01,154043475,VA,2022-09-18,2022-09-18,2022-09-18,BCUSA22N,7086400,BETTING,0.0,5.0,4.25,9
2023-06-01,155861907,OH,2022-12-29,2022-12-29,2023-01-01,BCUSA22N,7087246,BETTING,0.0,370.6,51.2,6
2023-06-01,158585804,NY,2023-03-16,2023-03-16,2023-03-16,actionnetwork,7091547,BETTING,700.0,8782.5,-51.93,3
2023-06-01,159726169,NY,2023-04-06,2023-04-06,2023-06-05,BCUSA22N,7086401,BETTING,10.0,10.0,4.68,2
2023-06-01,153500519,TN,2022-03-09,2023-03-18,2023-03-18,BCUSA22NP,7072277,BETTING,65.33,198.71,8.85,3
2023-06-01,159554490,CO,2023-05-20,2023-05-21,2023-05-21,starsportsmx,7077213,BETTING,30.0,50.0,44.34,1
2023-06-01,154557951,CO,2022-02-11,2022-02-11,2022-11-02,BCUSA22N,7086400,BETTING,10.0,91.25,35.77,16
2023-06-01,156081337,OH,2023-02-01,2023-02-01,2023-01-02,actionnetwork,7034205,BETTING,0.0,1470.0,0.99,4
2023-06-01,159580505,GM,2023-05-22,2023-05-23,2023-05-23,actionnetwork,7101260,BETTING,10.0,680.0,-195.72,1
2023-06-01,151173712,MI,2022-10-04,2022-02-12,2022-12-02,BCUSA22NP,7072277,BETTING,0.0,0.0,0.0,16
2023-06-01,157086757,KS,2023-01-20,2023-01-20,2023-01-21,actionnetwork,7088875,BETTING,0.0,180.0,124.87,5
2023-06-01,156876529,OH,2023-12-01,2023-01-13,2023-01-14,actionnetwork,7090700,BETTING,0.0,32.0,28.8,5
2023-06-01,158297820,MI,2023-03-03,2023-03-03,2023-03-03,starsportsmx,7080484,CASINO,0.0,0.0,1.76,3
2023-06-01,159669429,VA,2023-05-29,2023-05-29,2023-05-29,actionnetwork,7090695,BETTING,20.0,50.0,10.67,1
2023-06-01,155232903,VA,2022-11-29,2022-11-29,2022-11-29,actionnetwork,7092553,BETTING,55.0,87.0,-3.76,7
2023-06-01,158270383,OH,2023-01-03,2023-01-03,2023-03-01,actionnetwork,7075925,BETTING,0.0,1181.86,-141.63,5
2023-06-01,159852891,OH,2023-06-19,2023-06-19,2023-06-19,BCUSA22NP,7103546,BETTING,100.0,13.2,-19.54,0
2023-06-01,159736747,OH,2023-05-06,2023-05-06,2023-06-07,actionnetwork,7045448,BETTING,50.0,30.0,-31.3,1
2023-06-01,151117625,NO,2022-06-04,2022-04-10,2022-10-04,starsportsmx,7050424,CASINO,80.0,174.6,65.56,14
2023-06-01,154110917,CO,2022-09-24,2022-09-24,2022-09-24,actionnetwork,7088381,BETTING,35.0,244.14,75.73,9
2023-06-01,159107391,GM,2023-04-18,2023-04-18,2023-04-18,BCUSA22N,7086399,CASINO,0.0,0.0,0.0,2
2023-06-01,154908350,MD,2022-11-20,2022-11-23,2022-11-28,actionnetwork,7039239,BETTING,0.0,7.0,5.95,7
2023-06-01,158704215,MA,2023-03-20,2023-03-22,2023-03-22,BCUSA22N,7086400,BETTING,0.0,115.0,92.0,3
2023-06-01,153989537,IS,2022-09-15,2022-09-15,2022-09-15,actionnetwork,7083318,BETTING,0.0,375.32,-145.1,9
2023-06-01,153270569,CA,2022-08-20,2022-08-20,2022-10-09,starsportsmx,7081626,CASINO,130.89,633.55,94.91,10
2023-06-01,155605062,IS,2022-12-17,2022-12-17,2022-12-17,actionnetwork,7088875,BETTING,0.0,97.0,82.45,6
2023-06-01,155348585,GM,2022-04-12,2022-04-12,2022-12-05,BCUSA22NP,7085648,BETTING,0.0,50.0,43.5,14
2023-06-01,154355017,GM,2022-10-14,2022-10-14,2023-02-12,starsportsmx,7080479,BETTING,795.0,3058.03,179.58,8
2023-06-01,157591458,KS,2023-01-02,2023-01-02,2023-02-01,actionnetwork,7090695,BETTING,0.0,29.0,-12.41,5
2023-06-01,155814058,IN,2022-12-27,2022-12-27,2022-12-27,starsportsmx,7077214,BETTING,0.0,22.5,6.0,6
2023-06-01,154049383,IS,2022-09-18,2022-09-18,2022-09-18,actionnetwork,7085871,BETTING,0.0,16.0,13.6,9
2023-06-01,150884534,IA,2022-03-17,2022-09-14,2022-09-14,actionnetwork,7034205,BETTING,0.0,10.0,-10.81,9
2023-06-01,159618582,PA,2023-05-25,2023-05-25,2023-05-25,BCUSA22L,7087169,CASINO,95.0,738.2,-163.03,1
2023-06-01,155375051,PA,2022-04-12,2023-01-01,2023-01-01,BCUSA22N,7086400,BETTING,0.0,14.9,10.65,5
2023-06-01,153574578,IS,2022-08-09,2022-08-09,2022-09-08,BCUSA22N,7086400,BETTING,0.0,5.0,4.25,10
2023-06-01,155533859,OH,2022-12-12,2022-12-13,2023-01-08,BCUSA22N,7087246,BETTING,0.0,117.0,8.16,6
2023-06-01,156043831,OH,2023-01-01,2023-01-01,2023-01-01,actionnetwork,7045445,BETTING,10.0,72.0,23.18,5
2023-06-01,153377858,MI,2022-08-29,2022-08-29,2022-09-03,BCUSA22N,7086400,BETTING,0.0,0.0,0.0,10
2023-06-01,154231577,MI,2022-04-10,2022-04-10,2022-10-06,BCUSA22N,7086401,BETTING,0.0,12.0,10.7,14
2023-06-01,155945810,OH,2022-12-31,2023-02-28,2023-02-28,actionnetwork,7039239,BETTING,0.0,122.25,6.75,4
2023-06-01,159205431,ER,2023-04-24,2023-04-28,2023-04-29,BCUSA22NP,7102413,CASINO,0.0,0.0,0.0,2
2023-06-01,158552454,MI,2023-03-14,2023-03-14,2023-03-15,starsportsmx,7080488,CASINO,0.0,0.0,0.0,3
2023-06-01,158847735,GM,2023-03-30,2023-03-30,2023-03-31,BCUSA22NP,7098719,BETTING,800.0,11002.4,522.75,3
2023-06-01,156105570,MD,2023-02-01,2023-02-01,2023-01-25,actionnetwork,7075925,BETTING,100.0,1587.0,6.99,4
2023-06-01,155536687,NO,2022-12-13,2023-01-26,2023-01-28,BCUSA22NP,7085934,CASINO,20.0,129.61,-1.96,5
2023-06-01,159237958,NY,2023-04-26,2023-04-26,2023-04-26,BCUSA22NP,7101962,BETTING,0.0,185.02,-110.25,2
2023-06-01,155554110,PA,2022-12-14,2022-12-15,2022-12-15,BCUSA22N,7086400,CASINO,282.0,1349.73,189.03,6
2023-06-01,155154223,MD,2022-11-27,2022-11-27,2022-11-27,actionnetwork,7085871,BETTING,0.0,2947.0,-596.76,7
2023-06-01,154637973,MI,2022-08-11,2022-08-11,2022-11-11,BCUSA22L,7073571,BETTING,0.0,0.0,0.0,10
2023-06-01,150779928,IS,2022-07-03,2023-04-26,2023-04-30,actionnetwork,7074015,BETTING,0.0,5.0,4.25,2
2023-06-01,155812192,OH,2022-12-27,2022-12-27,2023-01-02,actionnetwork,7039239,BETTING,0.0,585.21,371.57,6
2023-06-01,159508547,IS,2023-05-17,2023-05-27,2023-05-27,actionnetwork,7074086,BETTING,10.8,57.92,24.27,1
2023-06-01,159882935,MA,2023-06-23,2023-06-23,2023-06-23,BCUSA22N,7103518,BETTING,80.0,101.0,63.04,0
2023-06-01,153272517,KS,2022-08-20,2022-09-08,2022-09-08,BCUSA22NP,7086123,BETTING,0.0,349.34,-326.71,9
2023-06-01,153854169,KS,2022-11-09,2022-11-09,2022-09-11,actionnetwork,7034205,BETTING,314.85,1082.35,-124.89,7
2023-06-01,159836422,MA,2023-06-17,2023-06-17,2023-06-17,actionnetwork,7103554,BETTING,10.0,7.0,3.38,0
2023-06-01,159622865,MA,2023-05-25,2023-05-25,2023-05-25,actionnetwork,7102086,BETTING,0.0,45.4,36.32,1
2023-06-01,157602985,PA,2023-01-02,2023-01-02,2023-02-01,starsportsmx,7096827,CASINO,95.0,762.08,-1.83,5
2023-06-01,155328834,IS,2022-03-12,2022-03-12,2022-12-03,BCUSA22N,7086400,BETTING,25.0,25.0,20.7,15
2023-06-01,153570014,IS,2022-08-09,2022-08-09,2022-09-18,BCUSA22N,7086400,BETTING,0.0,592.0,91.12,10
2023-06-01,159845635,IA,2023-06-18,2023-06-21,2023-06-27,actionnetwork,7103554,BETTING,400.0,67.0,-103.13,0
2023-06-01,158352487,MA,2023-06-03,2023-06-03,2023-03-10,actionnetwork,7089725,BETTING,0.0,7.0,5.6,0
2023-06-01,157145292,KS,2023-01-21,2023-01-21,2023-01-21,BCUSA22NP,7085649,BETTING,0.0,25.0,22.5,5
2023-06-01,159537732,KS,2023-05-19,2023-05-19,2023-07-23,actionnetwork,7101968,BETTING,0.0,8330.0,541.65,1
2023-06-01,159514842,VA,2023-05-17,2023-05-17,2023-05-17,BCUSA22N,7101936,BETTING,0.0,200.0,-255.0,1
2023-06-01,158299237,GM,2023-03-03,2023-03-13,2023-03-13,actionnetwork,7083318,BETTING,0.0,7.0,-13.91,3
2023-06-01,158681374,TN,2023-03-19,2023-03-19,2023-03-23,BCUSA22N,7098692,BETTING,0.0,10.0,8.0,3
2023-06-01,159218206,MI,2023-04-25,2023-04-25,2023-04-25,actionnetwork,7101260,BETTING,0.0,0.0,0.0,2
2023-06-01,156156057,OH,2023-03-01,2023-01-06,2023-06-10,starsportsmx,7077214,BETTING,130.0,55.0,4.48,5
2023-06-01,157062196,PA,2023-01-18,2023-01-19,2023-01-20,actionnetwork,7074086,BETTING,0.0,3902.0,-166.82,5
2023-06-01,153427997,KS,2022-01-09,2022-01-09,2022-09-03,actionnetwork,7085836,BETTING,0.0,236.0,26.01,17
2023-06-01,158617428,AZ,2023-03-17,2023-03-17,2023-03-17,actionnetwork,7099869,BETTING,50.0,4130.31,118.04,3
2023-06-01,153352672,NY,2022-08-27,2022-09-17,2022-09-17,starsportsmx,7081617,BETTING,0.0,32.0,15.68,9
2023-06-01,155965783,OH,2022-12-31,2022-12-31,2023-01-01,actionnetwork,7039239,BETTING,0.0,18.09,0.05,6
2023-06-01,154469157,KS,2022-10-25,2022-10-25,2022-10-25,actionnetwork,7090695,BETTING,0.0,14.0,12.6,8
2023-06-01,154922305,LA,2022-11-21,2022-11-21,2022-11-21,actionnetwork,7092553,BETTING,100.0,125.0,-10.7,7
2023-06-01,153280798,KS,2022-08-21,2022-08-31,2022-09-05,actionnetwork,7039239,BETTING,0.0,5.0,4.5,10
2023-01-01,154600964,MI,2022-11-05,2022-11-05,2022-11-05,BCUSA22N,7086400,BETTING,0.0,0.0,0.0,2
2023-01-01,155443307,MD,2022-12-08,2022-12-19,2022-12-19,starsportsmx,7077218,BETTING,0.0,50.0,25.0,1
2023-01-01,155424415,GM,2022-12-07,2022-12-11,2022-12-25,starsportsmx,7080479,BETTING,0.0,0.0,0.0,1
2023-01-01,157128703,OH,2023-01-21,2023-01-21,2023-01-21,actionnetwork,7088875,BETTING,10.0,280.0,17.1,0
2023-01-01,155851766,OH,2022-12-29,2022-12-29,2023-01-01,actionnetwork,7039239,BETTING,50.0,107.0,105.9,1
2023-01-01,156026802,IN,2023-01-01,2023-01-01,2023-01-01,actionnetwork,7090650,BETTING,20.0,220.0,-676.15,0
